tcpdump -i eth0 dst 68.183.205.32
17:14:31.195788 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 9530180:9530432, ack 5689, win 501, options [nop,nop,TS val 3770472025 ecr 828119004], length 252
17:14:52.038846 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 5321, win 37094, options [nop,nop,TS val 828139574 ecr 3770492852], length 0
17:14:52.052802 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 5585, win 37094, options [nop,nop,TS val 828139589 ecr 3770492868], length 0
17:14:52.069511 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 5849, win 37094, options [nop,nop,TS val 828139603 ecr 3770492882], length 0
17:14:52.084157 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 6113, win 37094, options [nop,nop,TS val 828139619 ecr 3770492899], length 0
17:14:52.100031 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 6377, win 37094, options [nop,nop,TS val 828139633 ecr 3770492913], length 0
17:14:52.114770 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 6641, win 37094, options [nop,nop,TS val 828139647 ecr 3770492929], length 0
17:14:52.129488 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 6905, win 37094, options [nop,nop,TS val 828139661 ecr 3770492944], length 0
17:14:52.143458 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 7169, win 37094, options [nop,nop,TS val 828139675 ecr 3770492959], length 0
17:14:52.163520 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 7433, win 37094, options [nop,nop,TS val 828139689 ecr 3770492973], length 0
17:14:52.177915 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 7697, win 37094, options [nop,nop,TS val 828139708 ecr 3770492993], length 0
17:14:52.194355 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 7961, win 37094, options [nop,nop,TS val 828139720 ecr 3770493007], length 0
17:14:52.209945 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 8225, win 37094, options [nop,nop,TS val 828139737 ecr 3770493024], length 0
17:14:52.225832 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 8489, win 37094, options [nop,nop,TS val 828139752 ecr 3770493039], length 0
17:14:52.241491 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 8753, win 37094, options [nop,nop,TS val 828139767 ecr 3770493055], length 0
17:14:52.256777 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 9017, win 37094, options [nop,nop,TS val 828139782 ecr 3770493071], length 0
17:14:52.274423 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 9281, win 37094, options [nop,nop,TS val 828139798 ecr 3770493086], length 0
17:14:52.290441 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 9545, win 37094, options [nop,nop,TS val 828139814 ecr 3770493104], length 0
17:14:52.312476 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 9809, win 37094, options [nop,nop,TS val 828139829 ecr 3770493120], length 0
17:14:52.328932 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 10073, win 37094, options [nop,nop,TS val 828139851 ecr 3770493142], length 0
17:14:52.344559 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 10337, win 37094, options [nop,nop,TS val 828139867 ecr 3770493158], length 0
17:14:52.360524 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 10601, win 37094, options [nop,nop,TS val 828139881 ecr 3770493174], length 0
17:14:52.374681 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 10865, win 37094, options [nop,nop,TS val 828139896 ecr 3770493190], length 0
17:14:52.387247 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 11129, win 37094, options [nop,nop,TS val 828139910 ecr 3770493204], length 0
17:14:52.405058 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 11393, win 37094, options [nop,nop,TS val 828139921 ecr 3770493216], length 0
17:14:52.419603 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 11657, win 37094, options [nop,nop,TS val 828139938 ecr 3770493234], length 0
17:14:52.433340 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 11921, win 37094, options [nop,nop,TS val 828139953 ecr 3770493249], length 0
17:14:52.448462 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 12185, win 37094, options [nop,nop,TS val 828139965 ecr 3770493263], length 0
17:14:52.463597 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 12449, win 37094, options [nop,nop,TS val 828139980 ecr 3770493278], length 0
17:14:52.476257 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 12713, win 37094, options [nop,nop,TS val 828139994 ecr 3770493293], length 0
17:14:52.499513 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 12977, win 37094, options [nop,nop,TS val 828140006 ecr 3770493305], length 0
17:14:52.518658 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 13241, win 37094, options [nop,nop,TS val 828140028 ecr 3770493329], length 0
17:14:52.534379 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 13505, win 37094, options [nop,nop,TS val 828140047 ecr 3770493348], length 0
17:14:52.554924 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 13769, win 37094, options [nop,nop,TS val 828140062 ecr 3770493364], length 0
17:14:52.567876 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 14033, win 37094, options [nop,nop,TS val 828140083 ecr 3770493384], length 0
17:14:52.592017 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 14297, win 37094, options [nop,nop,TS val 828140095 ecr 3770493397], length 0
17:14:52.606035 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 14561, win 37094, options [nop,nop,TS val 828140118 ecr 3770493421], length 0
17:14:52.627024 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 14825, win 37094, options [nop,nop,TS val 828140130 ecr 3770493435], length 0
17:14:52.646321 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 15089, win 37094, options [nop,nop,TS val 828140151 ecr 3770493456], length 0
17:14:52.661068 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 15353, win 37094, options [nop,nop,TS val 828140170 ecr 3770493475], length 0
17:14:52.675575 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 15617, win 37094, options [nop,nop,TS val 828140184 ecr 3770493490], length 0
17:14:52.697325 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 15881, win 37094, options [nop,nop,TS val 828140198 ecr 3770493505], length 0
17:14:52.710314 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 16145, win 37094, options [nop,nop,TS val 828140219 ecr 3770493526], length 0
17:14:52.724660 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 16409, win 37094, options [nop,nop,TS val 828140231 ecr 3770493539], length 0
17:14:52.749974 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 16673, win 37094, options [nop,nop,TS val 828140245 ecr 3770493554], length 0
17:14:52.765572 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 16937, win 37094, options [nop,nop,TS val 828140270 ecr 3770493579], length 0
17:14:52.780826 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 17201, win 37094, options [nop,nop,TS val 828140286 ecr 3770493595], length 0
17:14:52.797621 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 17465, win 37094, options [nop,nop,TS val 828140300 ecr 3770493610], length 0
17:14:52.813303 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 17729, win 37094, options [nop,nop,TS val 828140316 ecr 3770493627], length 0
17:14:52.827919 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 17993, win 37094, options [nop,nop,TS val 828140331 ecr 3770493642], length 0
17:14:52.840493 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 18221, win 37094, options [nop,nop,TS val 828140345 ecr 3770493657], length 0
17:14:52.846830 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 18257, win 37094, options [nop,nop,TS val 828140346 ecr 3770493657], length 0
17:14:52.854698 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 18521, win 37094, options [nop,nop,TS val 828140357 ecr 3770493670], length 0
17:14:52.862274 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 18785, win 37094, options [nop,nop,TS val 828140362 ecr 3770493676], length 0
17:14:52.870409 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 19049, win 37094, options [nop,nop,TS val 828140369 ecr 3770493684], length 0
17:14:52.878092 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 19313, win 37094, options [nop,nop,TS val 828140376 ecr 3770493691], length 0
17:14:52.885559 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 19577, win 37094, options [nop,nop,TS val 828140383 ecr 3770493700], length 0
17:14:52.892595 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 19841, win 37094, options [nop,nop,TS val 828140391 ecr 3770493707], length 0
17:14:52.892648 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [P.], seq 0:36, ack 19841, win 37094, options [nop,nop,TS val 828140391 ecr 3770493707], length 36
17:14:52.895455 IP ip-175-158-38-124.cbn.net.id.50823 > 68.183.205.32.ssh: Flags [S], seq 3876824659, win 64240, options [mss 1452,sackOK,TS val 1377547346 ecr 0,nop,wscale 7], length 0
17:14:52.903730 IP dns.google.domain > 68.183.205.32.45665: 15301 1/0/0 PTR ip-175-158-38-124.cbn.net.id. (87)
17:14:52.908177 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 20105, win 37094, options [nop,nop,TS val 828140397 ecr 3770493715], length 0
17:14:52.914963 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 20649, win 37085, options [nop,nop,TS val 828140404 ecr 3770493722], length 0
17:14:52.923882 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 21353, win 37090, options [nop,nop,TS val 828140418 ecr 3770493737], length 0
17:14:52.928316 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 21617, win 37094, options [nop,nop,TS val 828140424 ecr 3770493744], length 0
17:14:52.931403 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 21881, win 37094, options [nop,nop,TS val 828140432 ecr 3770493753], length 0
17:14:52.938124 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 22145, win 37094, options [nop,nop,TS val 828140436 ecr 3770493757], length 0
17:14:52.942563 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 22409, win 37094, options [nop,nop,TS val 828140438 ecr 3770493761], length 0
17:14:52.951652 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 22673, win 37094, options [nop,nop,TS val 828140444 ecr 3770493767], length 0
17:14:52.958257 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 22937, win 37094, options [nop,nop,TS val 828140449 ecr 3770493772], length 0
17:14:52.967022 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 23201, win 37094, options [nop,nop,TS val 828140457 ecr 3770493781], length 0
17:14:52.974408 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 23465, win 37094, options [nop,nop,TS val 828140463 ecr 3770493787], length 0
17:14:52.981876 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 23729, win 37094, options [nop,nop,TS val 828140471 ecr 3770493796], length 0
17:14:52.989941 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 23993, win 37094, options [nop,nop,TS val 828140478 ecr 3770493804], length 0
17:14:52.998077 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 24257, win 37094, options [nop,nop,TS val 828140484 ecr 3770493811], length 0
17:14:53.004639 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 24521, win 37094, options [nop,nop,TS val 828140492 ecr 3770493819], length 0
17:14:53.012814 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 24785, win 37094, options [nop,nop,TS val 828140500 ecr 3770493827], length 0
17:14:53.020902 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 25049, win 37094, options [nop,nop,TS val 828140506 ecr 3770493834], length 0
17:14:53.028284 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 25313, win 37094, options [nop,nop,TS val 828140514 ecr 3770493842], length 0
17:14:53.035292 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 25577, win 37094, options [nop,nop,TS val 828140521 ecr 3770493850], length 0
17:14:53.043533 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 25841, win 37094, options [nop,nop,TS val 828140528 ecr 3770493858], length 0
17:14:53.051361 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 26105, win 37094, options [nop,nop,TS val 828140535 ecr 3770493864], length 0
17:14:53.059067 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 26369, win 37094, options [nop,nop,TS val 828140543 ecr 3770493873], length 0
17:14:53.066956 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 26633, win 37094, options [nop,nop,TS val 828140550 ecr 3770493881], length 0
17:14:53.074982 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 26897, win 37094, options [nop,nop,TS val 828140557 ecr 3770493888], length 0
17:14:53.083910 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 27161, win 37094, options [nop,nop,TS val 828140564 ecr 3770493896], length 0
17:14:53.092215 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 27425, win 37094, options [nop,nop,TS val 828140572 ecr 3770493904], length 0
17:14:53.100026 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 27689, win 37094, options [nop,nop,TS val 828140580 ecr 3770493913], length 0
17:14:53.108188 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 27953, win 37094, options [nop,nop,TS val 828140588 ecr 3770493921], length 0
17:14:53.109895 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 28217, win 37094, options [nop,nop,TS val 828140595 ecr 3770493929], length 0
17:14:53.124518 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 28481, win 37094, options [nop,nop,TS val 828140602 ecr 3770493937], length 0
17:14:53.132801 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 28745, win 37094, options [nop,nop,TS val 828140603 ecr 3770493939], length 0
17:14:53.139052 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 29009, win 37094, options [nop,nop,TS val 828140617 ecr 3770493954], length 0
17:14:53.149854 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 29273, win 37094, options [nop,nop,TS val 828140625 ecr 3770493962], length 0
17:14:53.158336 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 29537, win 37094, options [nop,nop,TS val 828140630 ecr 3770493968], length 0
17:14:53.164788 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 29801, win 37094, options [nop,nop,TS val 828140640 ecr 3770493979], length 0
17:14:53.174477 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 30065, win 37094, options [nop,nop,TS val 828140649 ecr 3770493988], length 0
17:14:53.176922 IP ip-175-158-38-124.cbn.net.id.50823 > 68.183.205.32.ssh: Flags [.], ack 3470140856, win 502, options [nop,nop,TS val 1377547628 ecr 2642015504], length 0
17:14:53.180461 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 30329, win 37094, options [nop,nop,TS val 828140655 ecr 3770493994], length 0
17:14:53.188647 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 30593, win 37094, options [nop,nop,TS val 828140663 ecr 3770494004], length 0
17:14:53.199094 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 31105, win 37094, options [nop,nop,TS val 828140670 ecr 3770494011], length 0
17:14:53.205814 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 31341, win 37094, options [nop,nop,TS val 828140675 ecr 3770494018], length 0
17:14:53.216394 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 31577, win 37094, options [nop,nop,TS val 828140685 ecr 3770494028], length 0
17:14:53.224727 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 31813, win 37094, options [nop,nop,TS val 828140691 ecr 3770494035], length 0
17:14:53.242516 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 32049, win 37094, options [nop,nop,TS val 828140701 ecr 3770494045], length 0
17:14:53.248682 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 32285, win 37094, options [nop,nop,TS val 828140709 ecr 3770494054], length 0
17:14:53.256299 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 32521, win 37094, options [nop,nop,TS val 828140726 ecr 3770494072], length 0
17:14:53.264673 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 32757, win 37094, options [nop,nop,TS val 828140732 ecr 3770494078], length 0
17:14:53.273698 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 32993, win 37094, options [nop,nop,TS val 828140739 ecr 3770494085], length 0
17:14:53.282192 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 33229, win 37094, options [nop,nop,TS val 828140747 ecr 3770494094], length 0
17:14:53.288795 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 33465, win 37094, options [nop,nop,TS val 828140756 ecr 3770494103], length 0
17:14:53.300378 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 33729, win 37094, options [nop,nop,TS val 828140764 ecr 3770494111], length 0
17:14:53.311697 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 33993, win 37094, options [nop,nop,TS val 828140770 ecr 3770494118], length 0
17:14:53.314726 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 34257, win 37094, options [nop,nop,TS val 828140779 ecr 3770494129], length 0
17:14:53.327056 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 34521, win 37094, options [nop,nop,TS val 828140791 ecr 3770494141], length 0
17:14:53.334690 IP cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786 > 68.183.205.32.ssh: Flags [.], ack 34785, win 37094, options [nop,nop,TS val 828140793 ecr 3770494144], length 0
^C
135 packets captured
138 packets received by filter
0 packets dropped by kernel
