tcpdump -i eth0
16:57:25.474780 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16326664:16326924, ack 9685, win 501, options [nop,nop,TS val 3769446304 ecr 827110504], length 260
16:57:25.487108 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16384316:16384576, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487209 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16384576:16384836, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487285 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16384836:16385096, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487351 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16385096:16385356, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487411 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16385356:16385616, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487480 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16385616:16385876, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487543 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16385876:16386136, ack 9685, win 501, options [nop,nop,TS val 3769446316 ecr 827110504], length 260
16:57:25.487600 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16386136:16386396, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487658 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16386396:16386656, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487720 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16386656:16386916, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487778 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16386916:16387176, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487833 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16387176:16387436, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487884 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16387436:16387696, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487939 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16387696:16387956, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.487989 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16387956:16388216, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488043 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16388216:16388476, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488093 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16388476:16388736, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488147 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16388736:16388996, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488202 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16388996:16389256, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488286 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16389256:16389516, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488368 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16389516:16389776, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488421 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16389776:16390036, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488477 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16390036:16390296, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488529 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16390296:16390556, ack 9685, win 501, options [nop,nop,TS val 3769446317 ecr 827110504], length 260
16:57:25.488582 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16390556:16390816, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488641 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16390816:16391076, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488702 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16391076:16391336, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488757 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16391336:16391596, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488809 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16391596:16391856, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488861 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16391856:16392116, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488915 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16392116:16392376, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.488970 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16392376:16392636, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489022 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16392636:16392896, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489073 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16392896:16393156, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489134 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16393156:16393416, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489188 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16393416:16393676, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489238 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16393676:16393936, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489297 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16393936:16394196, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489350 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16394196:16394456, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489403 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16394456:16394716, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489452 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16394716:16394976, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489509 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16394976:16395236, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489564 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16395236:16395496, ack 9685, win 501, options [nop,nop,TS val 3769446318 ecr 827110504], length 260
16:57:25.489621 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16395496:16395756, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489673 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16395756:16396016, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489726 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16396016:16396276, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489778 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16396276:16396536, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489832 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16396536:16396796, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489883 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16396796:16397056, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489940 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16397056:16397316, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.489996 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16397316:16397576, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490055 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16397576:16397836, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490110 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16397836:16398096, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490167 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16398096:16398356, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490222 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16398356:16398616, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490282 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16398616:16398876, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490338 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16398876:16399136, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490396 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16399136:16399396, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490453 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16399396:16399656, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490515 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16399656:16399916, ack 9685, win 501, options [nop,nop,TS val 3769446319 ecr 827110504], length 260
16:57:25.490570 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16399916:16400176, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490628 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16400176:16400436, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490689 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16400436:16400696, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490742 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16400696:16400956, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490803 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16400956:16401216, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490860 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16401216:16401476, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490917 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16401476:16401736, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.490974 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16401736:16401996, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.491385 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16401996:16402256, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.491497 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16402256:16402516, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.491566 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16402516:16402776, ack 9685, win 501, options [nop,nop,TS val 3769446320 ecr 827110504], length 260
16:57:25.491629 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16402776:16403036, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.491703 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16403036:16403296, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.491766 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16403296:16403556, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.491833 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16403556:16403816, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.491896 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16403816:16404076, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492026 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16404076:16404336, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492099 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16404336:16404596, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492164 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16404596:16404856, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492233 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16404856:16405116, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492295 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16405116:16405376, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492382 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16405376:16405636, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492449 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16405636:16405896, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492515 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16405896:16406156, ack 9685, win 501, options [nop,nop,TS val 3769446321 ecr 827110504], length 260
16:57:25.492582 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16406156:16406416, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.492649 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16406416:16406676, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.492717 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16406676:16406936, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.492781 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16406936:16407196, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.492843 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16407196:16407456, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.492912 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16407456:16407716, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.492979 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16407716:16407976, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493063 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16407976:16408236, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493132 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16408236:16408496, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493199 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16408496:16408756, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493261 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16408756:16409016, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493325 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16409016:16409276, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493397 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16409276:16409536, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493464 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16409536:16409796, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493538 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16409796:16410056, ack 9685, win 501, options [nop,nop,TS val 3769446322 ecr 827110504], length 260
16:57:25.493607 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16410056:16410316, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.493696 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16410316:16410576, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.493765 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16410576:16410836, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.493835 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16410836:16411096, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.493899 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16411096:16411356, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.493966 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16411356:16411616, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494031 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16411616:16411876, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494100 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16411876:16412136, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494176 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16412136:16412396, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494244 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16412396:16412656, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494313 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16412656:16412916, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
16:57:25.494382 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 16412916:16413176, ack 9685, win 501, options [nop,nop,TS val 3769446323 ecr 827110504], length 260
