tcpdump -i eth0 tcp
17:07:54.221861 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13227928:13228188, ack 7777, win 501, options [nop,nop,TS val 3770075051 ecr 827727336], length 260
17:07:54.231215 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13285372:13285632, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231254 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13285632:13285892, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231292 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13285892:13286152, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231332 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13286152:13286412, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231379 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13286412:13286672, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231450 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13286672:13286932, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231514 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13286932:13287192, ack 7849, win 501, options [nop,nop,TS val 3770075060 ecr 827727350], length 260
17:07:54.231569 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13287192:13287452, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231610 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13287452:13287712, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231651 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13287712:13287972, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231692 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13287972:13288232, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231730 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13288232:13288492, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231770 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13288492:13288752, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231809 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13288752:13289012, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231849 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13289012:13289272, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231887 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13289272:13289532, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231925 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13289532:13289792, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.231966 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13289792:13290052, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232003 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13290052:13290312, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232045 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13290312:13290572, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232084 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13290572:13290832, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232124 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13290832:13291092, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232163 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13291092:13291352, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232203 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13291352:13291612, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232241 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13291612:13291872, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232281 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13291872:13292132, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232335 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13292132:13292392, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232372 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13292392:13292652, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232411 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13292652:13292912, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232450 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13292912:13293172, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232491 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13293172:13293432, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232530 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13293432:13293692, ack 7849, win 501, options [nop,nop,TS val 3770075061 ecr 827727350], length 260
17:07:54.232570 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13293692:13293952, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232608 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13293952:13294212, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232648 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13294212:13294472, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232687 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13294472:13294732, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232728 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13294732:13294992, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232767 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13294992:13295252, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232806 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13295252:13295512, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232846 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13295512:13295772, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232885 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13295772:13296032, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232922 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13296032:13296292, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.232960 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13296292:13296552, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233000 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13296552:13296812, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233040 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13296812:13297072, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233080 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13297072:13297332, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233118 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13297332:13297592, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233158 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13297592:13297852, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233197 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13297852:13298112, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233238 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13298112:13298372, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233291 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13298372:13298632, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233352 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13298632:13298892, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233407 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13298892:13299152, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233448 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13299152:13299412, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233491 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13299412:13299672, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233529 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13299672:13299932, ack 7849, win 501, options [nop,nop,TS val 3770075062 ecr 827727350], length 260
17:07:54.233569 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13299932:13300192, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233608 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13300192:13300452, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233649 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13300452:13300712, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233687 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13300712:13300972, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233730 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13300972:13301232, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233769 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13301232:13301492, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233809 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13301492:13301752, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233847 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13301752:13302012, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233885 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13302012:13302272, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233926 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13302272:13302532, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.233966 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13302532:13302792, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234009 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13302792:13303052, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234048 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13303052:13303312, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234098 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13303312:13303572, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234136 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13303572:13303832, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234175 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13303832:13304092, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234213 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13304092:13304352, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234254 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13304352:13304612, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234292 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13304612:13304872, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234332 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13304872:13305132, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234370 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13305132:13305392, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234410 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13305392:13305652, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234450 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13305652:13305912, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234546 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13305912:13306172, ack 7849, win 501, options [nop,nop,TS val 3770075063 ecr 827727350], length 260
17:07:54.234595 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13306172:13306432, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234634 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13306432:13306692, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234672 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13306692:13306952, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234714 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13306952:13307212, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234752 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13307212:13307472, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234793 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13307472:13307732, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234834 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13307732:13307992, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234873 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13307992:13308252, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234911 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13308252:13308512, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234951 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13308512:13308772, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.234989 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13308772:13309032, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235029 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13309032:13309292, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235067 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13309292:13309552, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235111 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13309552:13309812, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235150 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13309812:13310072, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235188 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13310072:13310332, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235226 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13310332:13310592, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235266 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13310592:13310852, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235304 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13310852:13311112, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235342 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13311112:13311372, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235383 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13311372:13311632, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235433 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13311632:13311892, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235472 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13311892:13312152, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235513 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13312152:13312412, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235550 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13312412:13312672, ack 7849, win 501, options [nop,nop,TS val 3770075064 ecr 827727350], length 260
17:07:54.235592 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13312672:13312932, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235629 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13312932:13313192, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235667 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13313192:13313452, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235707 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13313452:13313712, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235749 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13313712:13313972, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
17:07:54.235788 IP 68.183.205.32.ssh > cpe00fc8d483dd3-cm00fc8d483dd0.cpe.net.cable.rogers.com.54786: Flags [P.], seq 13313972:13314232, ack 7849, win 501, options [nop,nop,TS val 3770075065 ecr 827727350], length 260
